open,high,low,close,volume,timestamp
494.6499938964844,495.57000732421875,492.3900146484375,493.2099914550781,117406,2024-08-02 15:30:00+00:00
493.0299987792969,497.2799987792969,493.0,493.4100036621094,135156,2024-08-02 16:30:00+00:00
493.6000061035156,495.1000061035156,492.5,495.05999755859375,114808,2024-08-02 17:30:00+00:00
495.0,496.55999755859375,493.04998779296875,494.95001220703125,120524,2024-08-02 18:30:00+00:00
494.8399963378906,495.8212890625,493.17999267578125,494.5400085449219,231087,2024-08-02 19:30:00+00:00
472.2749938964844,483.80999755859375,463.8800048828125,475.3299865722656,571998,2024-08-05 13:30:00+00:00
475.3599853515625,477.2049865722656,471.3699951171875,476.1099853515625,334936,2024-08-05 14:30:00+00:00
475.94000244140625,482.489990234375,474.4549865722656,482.4200134277344,200763,2024-08-05 15:30:00+00:00
482.8399963378906,483.010009765625,472.04998779296875,475.1099853515625,235640,2024-08-05 16:30:00+00:00
474.6300048828125,478.0799865722656,474.2099914550781,477.75,112233,2024-08-05 17:30:00+00:00
477.7449951171875,479.7799987792969,476.45001220703125,477.17999267578125,152466,2024-08-05 18:30:00+00:00
477.2900085449219,478.4200134277344,474.61810302734375,476.9800109863281,254803,2024-08-05 19:30:00+00:00
474.010009765625,478.8799133300781,473.07000732421875,478.0,163015,2024-08-06 13:30:00+00:00
477.82501220703125,481.70001220703125,477.7449951171875,480.80999755859375,138477,2024-08-06 14:30:00+00:00
480.7300109863281,481.42999267578125,477.9700012207031,478.2900085449219,155419,2024-08-06 15:30:00+00:00
478.2900085449219,478.8299865722656,476.0199890136719,476.0199890136719,106473,2024-08-06 16:30:00+00:00
476.25,479.0,476.0325012207031,478.3599853515625,96184,2024-08-06 17:30:00+00:00
478.4800109863281,479.2650146484375,475.7749938964844,476.0,185783,2024-08-06 18:30:00+00:00
476.0799865722656,476.1000061035156,472.79998779296875,473.95001220703125,367223,2024-08-06 19:30:00+00:00
476.75,476.75,467.0,468.125,284092,2024-08-07 13:30:00+00:00
467.9599914550781,471.5899963378906,467.9599914550781,471.57000732421875,137312,2024-08-07 14:30:00+00:00
471.19000244140625,471.5199890136719,467.3399963378906,469.32000732421875,154579,2024-08-07 15:30:00+00:00
469.0400085449219,469.0400085449219,465.489990234375,465.6499938964844,146607,2024-08-07 16:30:00+00:00
465.6600036621094,469.5899963378906,465.6600036621094,466.5299987792969,233636,2024-08-07 17:30:00+00:00
466.3500061035156,468.1700134277344,465.8262023925781,468.1700134277344,109368,2024-08-07 18:30:00+00:00
468.2699890136719,469.3900146484375,465.45001220703125,465.7200012207031,229582,2024-08-07 19:30:00+00:00
468.3699035644531,468.75,464.05999755859375,465.8800048828125,168269,2024-08-08 13:30:00+00:00
466.55999755859375,468.2069091796875,465.20001220703125,465.5,156622,2024-08-08 14:30:00+00:00
465.3999938964844,466.1400146484375,464.8699951171875,464.94000244140625,122724,2024-08-08 15:30:00+00:00
465.05999755859375,471.9599914550781,463.82000732421875,471.7099914550781,231504,2024-08-08 16:30:00+00:00
472.30499267578125,472.6600036621094,470.2900085449219,471.0199890136719,87276,2024-08-08 17:30:00+00:00
471.0849914550781,471.239990234375,466.3299865722656,466.3299865722656,174967,2024-08-08 18:30:00+00:00
466.3599853515625,466.6400146484375,464.3800048828125,465.9599914550781,290511,2024-08-08 19:30:00+00:00
465.04998779296875,469.42999267578125,462.1300048828125,468.9150085449219,139684,2024-08-09 13:30:00+00:00
469.0849914550781,469.0849914550781,465.6199951171875,466.3699951171875,73169,2024-08-09 14:30:00+00:00
466.67999267578125,467.29998779296875,464.9800109863281,466.25,38871,2024-08-09 15:30:00+00:00
466.30999755859375,469.0199890136719,465.7699890136719,468.6600036621094,90089,2024-08-09 16:30:00+00:00
468.8500061035156,469.0199890136719,465.9200134277344,465.9200134277344,73628,2024-08-09 17:30:00+00:00
465.8399963378906,467.9200134277344,465.8399963378906,467.5299987792969,53709,2024-08-09 18:30:00+00:00
467.42498779296875,469.0899963378906,467.2099914550781,468.6400146484375,124167,2024-08-09 19:30:00+00:00
466.9599914550781,467.0199890136719,462.2799987792969,464.9599914550781,140572,2024-08-12 13:30:00+00:00
465.3299865722656,467.5249938964844,463.56500244140625,463.614990234375,113033,2024-08-12 14:30:00+00:00
463.614990234375,464.8800048828125,462.8599853515625,463.3699951171875,64945,2024-08-12 15:30:00+00:00
463.4700012207031,466.25,463.30999755859375,465.7749938964844,94140,2024-08-12 16:30:00+00:00
465.70001220703125,466.6400146484375,462.7099914550781,462.8299865722656,58546,2024-08-12 17:30:00+00:00
462.9939880371094,463.739990234375,462.42999267578125,463.54998779296875,58980,2024-08-12 18:30:00+00:00
463.69000244140625,464.5299987792969,462.5299987792969,464.510009765625,121994,2024-08-12 19:30:00+00:00
463.489990234375,463.9049987792969,458.0400085449219,462.6499938964844,208757,2024-08-13 13:30:00+00:00
462.5249938964844,462.9989929199219,461.32000732421875,462.0150146484375,122708,2024-08-13 14:30:00+00:00
461.8699951171875,466.5899963378906,461.69500732421875,466.1499938964844,115477,2024-08-13 15:30:00+00:00
466.3599853515625,467.42999267578125,466.05999755859375,467.0299987792969,73324,2024-08-13 16:30:00+00:00
467.1199951171875,468.1499938964844,466.55999755859375,467.4100036621094,90403,2024-08-13 17:30:00+00:00
467.4100036621094,467.7900085449219,466.5,467.364990234375,103470,2024-08-13 18:30:00+00:00
467.3800048828125,469.260009765625,466.5199890136719,467.79998779296875,182356,2024-08-13 19:30:00+00:00
465.3399963378906,471.5,463.510009765625,469.625,210807,2024-08-14 13:30:00+00:00
470.5299987792969,470.70001220703125,469.0400085449219,470.135009765625,61520,2024-08-14 14:30:00+00:00
470.2300109863281,471.0067138671875,469.54998779296875,470.875,67234,2024-08-14 15:30:00+00:00
471.1099853515625,471.8800048828125,469.2550048828125,469.4200134277344,87168,2024-08-14 16:30:00+00:00
469.82000732421875,470.480712890625,469.0150146484375,469.8900146484375,88385,2024-08-14 17:30:00+00:00
469.875,470.6000061035156,469.4200134277344,470.55999755859375,86436,2024-08-14 18:30:00+00:00
470.55999755859375,471.9599914550781,469.94000244140625,471.42999267578125,157466,2024-08-14 19:30:00+00:00
471.44000244140625,475.2900085449219,468.6597900390625,470.9049987792969,182241,2024-08-15 13:30:00+00:00
470.9049987792969,473.8598937988281,470.4200134277344,473.04998779296875,76749,2024-08-15 14:30:00+00:00
473.2799987792969,473.8900146484375,471.7799987792969,472.7650146484375,167621,2024-08-15 15:30:00+00:00
472.9599914550781,473.4800109863281,472.2300109863281,473.0849914550781,117546,2024-08-15 16:30:00+00:00
473.1000061035156,473.8599853515625,471.8699951171875,472.0849914550781,83923,2024-08-15 17:30:00+00:00
472.0950012207031,472.260009765625,471.20001220703125,471.69500732421875,170025,2024-08-15 18:30:00+00:00
471.5400085449219,472.57501220703125,470.54998779296875,472.0899963378906,242351,2024-08-15 19:30:00+00:00
474.0299987792969,474.0299987792969,469.9100036621094,470.7099914550781,262254,2024-08-16 13:30:00+00:00
470.75,472.8699951171875,470.29998779296875,471.75,70774,2024-08-16 14:30:00+00:00
471.75,473.3900146484375,471.5,472.2900085449219,68470,2024-08-16 15:30:00+00:00
472.4599914550781,475.0,472.4599914550781,474.9599914550781,67570,2024-08-16 16:30:00+00:00
475.0400085449219,475.56500244140625,474.25,474.95001220703125,58831,2024-08-16 17:30:00+00:00
474.9599914550781,477.05999755859375,474.9599914550781,476.1000061035156,91588,2024-08-16 18:30:00+00:00
476.1499938964844,477.6700134277344,476.1499938964844,477.54998779296875,145147,2024-08-16 19:30:00+00:00
477.010009765625,482.7799987792969,476.0,482.4849853515625,112074,2024-08-19 13:30:00+00:00
482.19000244140625,485.6199951171875,480.95001220703125,485.45001220703125,96019,2024-08-19 14:30:00+00:00
485.36749267578125,485.36749267578125,481.9599914550781,482.44500732421875,80772,2024-08-19 15:30:00+00:00
482.07000732421875,484.8299865722656,481.8949890136719,484.6050109863281,55143,2024-08-19 16:30:00+00:00
484.6000061035156,485.044189453125,483.6400146484375,485.0400085449219,54135,2024-08-19 17:30:00+00:00
484.80999755859375,485.9100036621094,484.80999755859375,485.885009765625,63405,2024-08-19 18:30:00+00:00
485.7650146484375,488.3900146484375,485.7300109863281,488.0899963378906,162349,2024-08-19 19:30:00+00:00
488.7200012207031,491.1239013671875,485.3699951171875,488.3399963378906,163417,2024-08-20 13:30:00+00:00
488.2149963378906,489.3999938964844,487.5899963378906,487.7699890136719,58307,2024-08-20 14:30:00+00:00
487.7799987792969,489.3800048828125,487.5799865722656,488.7799987792969,52544,2024-08-20 15:30:00+00:00
488.6300048828125,489.3399963378906,485.6200866699219,485.75,107417,2024-08-20 16:30:00+00:00
485.7749938964844,485.92999267578125,483.5899963378906,484.8999938964844,108619,2024-08-20 17:30:00+00:00
484.7200012207031,487.2300109863281,484.5799865722656,486.32000732421875,148645,2024-08-20 18:30:00+00:00
486.57000732421875,488.010009765625,486.57000732421875,487.2699890136719,102328,2024-08-20 19:30:00+00:00
489.2699890136719,491.87969970703125,487.9949951171875,489.0899963378906,90145,2024-08-21 13:30:00+00:00
489.0899963378906,490.4849853515625,487.6000061035156,488.6199951171875,71694,2024-08-21 14:30:00+00:00
488.25,488.9700012207031,486.54998779296875,486.54998779296875,57923,2024-08-21 15:30:00+00:00
486.6099853515625,488.1000061035156,486.42999267578125,486.989990234375,68045,2024-08-21 16:30:00+00:00
487.0,488.1600036621094,486.8900146484375,487.3699951171875,54402,2024-08-21 17:30:00+00:00
487.1400146484375,487.3699951171875,486.1499938964844,487.1099853515625,84630,2024-08-21 18:30:00+00:00
486.9549865722656,487.95001220703125,485.9700012207031,486.2200012207031,133418,2024-08-21 19:30:00+00:00
486.4700012207031,488.44000244140625,482.864990234375,483.9100036621094,115908,2024-08-22 13:30:00+00:00
483.42498779296875,485.0539855957031,483.3999938964844,484.2300109863281,63502,2024-08-22 14:30:00+00:00
484.25,484.6650085449219,481.6524963378906,483.6650085449219,118898,2024-08-22 15:30:00+00:00
483.5470886230469,483.8999938964844,482.0849914550781,482.239990234375,78838,2024-08-22 16:30:00+00:00
481.9100036621094,483.0050048828125,481.2799987792969,483.0050048828125,68691,2024-08-22 17:30:00+00:00
482.70001220703125,483.20001220703125,481.6120910644531,481.8750915527344,90593,2024-08-22 18:30:00+00:00
481.8599853515625,482.1199951171875,479.7099914550781,479.8800048828125,243861,2024-08-22 19:30:00+00:00
482.3900146484375,485.2099914550781,482.3900146484375,484.5400085449219,85357,2024-08-23 13:30:00+00:00
484.95001220703125,485.67999267578125,483.4700012207031,485.2449035644531,67082,2024-08-23 14:30:00+00:00
485.3500061035156,486.70001220703125,483.6199951171875,484.4649963378906,61509,2024-08-23 15:30:00+00:00
484.8999938964844,484.8999938964844,482.7850036621094,483.0,46626,2024-08-23 16:30:00+00:00
482.7900085449219,483.20989990234375,482.3699951171875,482.8800048828125,77784,2024-08-23 17:30:00+00:00
482.54998779296875,484.1449890136719,481.8800048828125,483.70001220703125,115887,2024-08-23 18:30:00+00:00
483.8900146484375,483.8900146484375,481.19000244140625,481.25,231108,2024-08-23 19:30:00+00:00
483.17999267578125,485.0,481.4599914550781,483.04998779296875,128045,2024-08-26 13:30:00+00:00
483.0,483.4200134277344,482.5101013183594,483.0,64866,2024-08-26 14:30:00+00:00
482.8500061035156,483.8500061035156,481.6600036621094,483.8500061035156,103658,2024-08-26 15:30:00+00:00
483.8500061035156,484.5799865722656,483.0,483.3299865722656,65369,2024-08-26 16:30:00+00:00
483.1700134277344,483.30499267578125,482.3599853515625,482.739990234375,62296,2024-08-26 17:30:00+00:00
482.7250061035156,483.75,482.70001220703125,482.8299865722656,60885,2024-08-26 18:30:00+00:00
483.0,483.6099853515625,482.4700012207031,482.4800109863281,164900,2024-08-26 19:30:00+00:00
482.760009765625,483.45001220703125,479.8800048828125,480.0,99567,2024-08-27 13:30:00+00:00
479.8500061035156,480.70001220703125,477.44000244140625,477.44000244140625,116535,2024-08-27 14:30:00+00:00
477.5450134277344,478.05499267578125,476.7049865722656,477.2799987792969,57711,2024-08-27 15:30:00+00:00
477.2799987792969,477.45001220703125,476.5299987792969,477.19500732421875,75365,2024-08-27 16:30:00+00:00
476.989990234375,479.0400085449219,476.3800048828125,478.94000244140625,99569,2024-08-27 17:30:00+00:00
478.61248779296875,479.9800109863281,477.0,479.3999938964844,79602,2024-08-27 18:30:00+00:00
479.6050109863281,480.8500061035156,478.760009765625,480.29998779296875,128743,2024-08-27 19:30:00+00:00
481.8900146484375,493.94000244140625,480.0450134277344,490.5199890136719,141179,2024-08-28 13:30:00+00:00
490.3999938964844,491.0,488.3900146484375,489.5299987792969,85814,2024-08-28 14:30:00+00:00
489.239990234375,491.5799865722656,488.1099853515625,491.5799865722656,75578,2024-08-28 15:30:00+00:00
491.5,492.8800048828125,491.25,492.6300048828125,70804,2024-08-28 16:30:00+00:00
492.6700134277344,492.82501220703125,488.2900085449219,488.2900085449219,73863,2024-08-28 17:30:00+00:00
488.5299987792969,490.5799865722656,487.6199951171875,490.239990234375,60199,2024-08-28 18:30:00+00:00
490.6700134277344,491.8699951171875,489.5801086425781,489.70001220703125,135852,2024-08-28 19:30:00+00:00
487.92999267578125,494.79998779296875,487.92999267578125,494.5199890136719,111110,2024-08-29 13:30:00+00:00
494.6449890136719,497.29998779296875,493.7309875488281,496.6499938964844,94238,2024-08-29 14:30:00+00:00
496.69000244140625,496.94000244140625,495.57000732421875,496.4700012207031,50982,2024-08-29 15:30:00+00:00
496.3599853515625,497.5,495.29998779296875,495.45001220703125,53754,2024-08-29 16:30:00+00:00
495.75,496.30999755859375,493.6499938964844,493.7099914550781,63657,2024-08-29 17:30:00+00:00
493.5,494.1700134277344,491.6300048828125,494.010009765625,68120,2024-08-29 18:30:00+00:00
493.9100036621094,494.510009765625,493.05999755859375,493.3900146484375,125876,2024-08-29 19:30:00+00:00
495.6700134277344,497.7699890136719,493.6549987792969,497.6650085449219,87774,2024-08-30 13:30:00+00:00
497.6650085449219,497.6650085449219,493.635009765625,493.9800109863281,65710,2024-08-30 14:30:00+00:00
494.010009765625,494.010009765625,492.2900085449219,492.79998779296875,61714,2024-08-30 15:30:00+00:00
492.9200134277344,496.57000732421875,492.44000244140625,496.114990234375,44102,2024-08-30 16:30:00+00:00
496.114990234375,496.114990234375,494.8699951171875,495.6700134277344,48436,2024-08-30 17:30:00+00:00
495.7699890136719,498.42999267578125,495.7699890136719,498.0799865722656,77861,2024-08-30 18:30:00+00:00
498.30999755859375,500.2099914550781,495.510009765625,495.510009765625,364608,2024-08-30 19:30:00+00:00
492.6499938964844,492.6600036621094,480.875,484.29998779296875,304357,2024-09-03 13:30:00+00:00
484.2200012207031,484.2200012207031,478.1099853515625,478.3900146484375,236490,2024-09-03 14:30:00+00:00
478.3599853515625,478.8800048828125,476.5150146484375,476.79998779296875,112649,2024-09-03 15:30:00+00:00
476.55499267578125,478.010009765625,474.5799865722656,477.80499267578125,122295,2024-09-03 16:30:00+00:00
477.8699951171875,479.19000244140625,476.25,478.55499267578125,122507,2024-09-03 17:30:00+00:00
478.55499267578125,479.00518798828125,476.4849853515625,477.7099914550781,162044,2024-09-03 18:30:00+00:00
477.81500244140625,478.5400085449219,475.0400085449219,475.7099914550781,306472,2024-09-03 19:30:00+00:00
476.82000732421875,479.0400085449219,472.9700012207031,476.510009765625,178803,2024-09-04 13:30:00+00:00
476.5150146484375,478.0150146484375,475.8999938964844,476.8999938964844,70441,2024-09-04 14:30:00+00:00
476.8900146484375,477.2699890136719,474.1400146484375,474.9150085449219,62632,2024-09-04 15:30:00+00:00
474.8900146484375,475.3949890136719,473.3699951171875,473.3699951171875,53763,2024-09-04 16:30:00+00:00
473.3800048828125,476.05499267578125,473.3800048828125,475.8800048828125,64412,2024-09-04 17:30:00+00:00
475.8800048828125,477.5799865722656,475.43499755859375,477.4700012207031,67352,2024-09-04 18:30:00+00:00
477.4800109863281,480.1400146484375,477.1000061035156,478.44000244140625,169872,2024-09-04 19:30:00+00:00
477.7300109863281,477.7300109863281,466.760009765625,467.5799865722656,145145,2024-09-05 13:30:00+00:00
467.55499267578125,468.8800048828125,465.2699890136719,465.4200134277344,112024,2024-09-05 14:30:00+00:00
465.42999267578125,467.1000061035156,463.4100036621094,467.1000061035156,97600,2024-09-05 15:30:00+00:00
466.9049987792969,466.9049987792969,465.0199890136719,465.7300109863281,45342,2024-09-05 16:30:00+00:00
465.70001220703125,468.6700134277344,465.70001220703125,468.3999938964844,50490,2024-09-05 17:30:00+00:00
468.3999938964844,469.7900085449219,466.25,466.70001220703125,56263,2024-09-05 18:30:00+00:00
466.7099914550781,468.760009765625,465.7950134277344,468.7099914550781,147566,2024-09-05 19:30:00+00:00
467.9200134277344,471.8900146484375,466.8900146484375,467.43011474609375,167173,2024-09-06 13:30:00+00:00
467.92999267578125,469.2300109863281,465.0199890136719,465.57000732421875,112160,2024-09-06 14:30:00+00:00
465.3500061035156,466.19000244140625,463.0400085449219,465.5799865722656,70906,2024-09-06 15:30:00+00:00
465.3999938964844,467.4849853515625,465.0,467.4849853515625,61733,2024-09-06 16:30:00+00:00
467.3161926269531,469.7900085449219,467.3161926269531,469.239990234375,59775,2024-09-06 17:30:00+00:00
469.375,469.9800109863281,468.4700927734375,469.135009765625,109030,2024-09-06 18:30:00+00:00
469.3500061035156,471.3299865722656,467.9100036621094,468.0,179105,2024-09-06 19:30:00+00:00
473.5799865722656,473.5799865722656,468.9649963378906,471.4200134277344,91207,2024-09-09 13:30:00+00:00
471.6600036621094,473.67999267578125,469.8800048828125,470.8900146484375,102474,2024-09-09 14:30:00+00:00
471.0299987792969,472.6600036621094,470.7699890136719,471.8999938964844,58386,2024-09-09 15:30:00+00:00
472.1173095703125,472.6700134277344,471.2799987792969,472.1050109863281,62572,2024-09-09 16:30:00+00:00
472.0799865722656,472.3999938964844,469.94000244140625,470.31500244140625,62582,2024-09-09 17:30:00+00:00
470.2658996582031,471.3800048828125,470.04998779296875,471.07501220703125,81754,2024-09-09 18:30:00+00:00
470.94500732421875,471.4599914550781,470.1499938964844,471.17999267578125,117022,2024-09-09 19:30:00+00:00
471.5299987792969,472.760009765625,466.260009765625,468.0400085449219,104681,2024-09-10 13:30:00+00:00
467.95001220703125,471.7799987792969,466.53009033203125,471.43499755859375,70442,2024-09-10 14:30:00+00:00
471.25,471.4700012207031,466.0299987792969,467.4599914550781,57119,2024-09-10 15:30:00+00:00
467.2950134277344,470.5799865722656,466.989990234375,470.19500732421875,40224,2024-09-10 16:30:00+00:00
470.54998779296875,473.1050109863281,470.54998779296875,472.04998779296875,47244,2024-09-10 17:30:00+00:00
472.0899963378906,472.0899963378906,470.45001220703125,471.0899963378906,66278,2024-09-10 18:30:00+00:00
471.2699890136719,471.93499755859375,470.67999267578125,470.7699890136719,135182,2024-09-10 19:30:00+00:00
469.07000732421875,469.07000732421875,460.8299865722656,460.8299865722656,150829,2024-09-11 13:30:00+00:00
461.04998779296875,463.0884094238281,460.69000244140625,462.69500732421875,99284,2024-09-11 14:30:00+00:00
462.9700012207031,468.7300109863281,462.82000732421875,468.7300109863281,62868,2024-09-11 15:30:00+00:00
468.7449951171875,472.5353088378906,468.489990234375,469.8999938964844,80598,2024-09-11 16:30:00+00:00
469.9700012207031,470.80999755859375,469.3900146484375,470.70001220703125,64946,2024-09-11 17:30:00+00:00
471.3800048828125,472.9599914550781,471.20001220703125,472.5,62850,2024-09-11 18:30:00+00:00
472.6099853515625,476.1099853515625,472.3800048828125,474.6099853515625,170216,2024-09-11 19:30:00+00:00
474.739990234375,475.7799987792969,469.7799987792969,470.20001220703125,73249,2024-09-12 13:30:00+00:00
470.239990234375,472.9549865722656,468.4599914550781,472.55999755859375,51518,2024-09-12 14:30:00+00:00
472.57000732421875,473.94000244140625,472.29998779296875,473.07501220703125,45546,2024-09-12 15:30:00+00:00
473.1650085449219,475.66900634765625,473.1650085449219,475.4800109863281,27359,2024-09-12 16:30:00+00:00
475.0899963378906,478.34991455078125,474.94000244140625,478.0199890136719,44301,2024-09-12 17:30:00+00:00
477.92999267578125,478.4599914550781,477.0,478.3599853515625,53559,2024-09-12 18:30:00+00:00
478.3599853515625,479.510009765625,477.3999938964844,478.7799987792969,189792,2024-09-12 19:30:00+00:00
480.0,482.8299865722656,478.75,480.3999938964844,104750,2024-09-13 13:30:00+00:00
480.5199890136719,482.8900146484375,480.0400085449219,482.3999938964844,48274,2024-09-13 14:30:00+00:00
482.3299865722656,484.7699890136719,482.3299865722656,483.0350036621094,56784,2024-09-13 15:30:00+00:00
482.8548889160156,484.7799987792969,482.30999755859375,484.760009765625,45532,2024-09-13 16:30:00+00:00
484.69000244140625,485.0400085449219,482.4649963378906,482.5091857910156,48961,2024-09-13 17:30:00+00:00
482.79998779296875,484.3550109863281,482.5600891113281,484.1700134277344,68547,2024-09-13 18:30:00+00:00
484.17498779296875,486.05999755859375,484.0531005859375,485.3699951171875,137608,2024-09-13 19:30:00+00:00
490.0,490.0,484.0,486.3550109863281,94150,2024-09-16 13:30:00+00:00
485.43499755859375,487.6099853515625,484.4800109863281,487.2799987792969,52846,2024-09-16 14:30:00+00:00
487.2799987792969,488.29998779296875,486.1499938964844,487.1400146484375,61062,2024-09-16 15:30:00+00:00
487.3299865722656,488.80999755859375,486.7980041503906,488.239990234375,42588,2024-09-16 16:30:00+00:00
488.3550109863281,488.9200134277344,487.6449890136719,488.5627136230469,59383,2024-09-16 17:30:00+00:00
488.20001220703125,488.80999755859375,488.0199890136719,488.7099914550781,56465,2024-09-16 18:30:00+00:00
489.2099914550781,490.1499938964844,489.19000244140625,489.3699951171875,103858,2024-09-16 19:30:00+00:00
486.4200134277344,486.4200134277344,478.17999267578125,483.375,198990,2024-09-17 13:30:00+00:00
483.3900146484375,483.7200012207031,480.4800109863281,482.510009765625,110887,2024-09-17 14:30:00+00:00
482.57000732421875,483.4700012207031,480.1400146484375,480.87200927734375,84953,2024-09-17 15:30:00+00:00
480.55499267578125,481.5899963378906,480.0,481.17999267578125,85350,2024-09-17 16:30:00+00:00
481.17999267578125,482.29998779296875,477.5299987792969,477.6300048828125,157302,2024-09-17 17:30:00+00:00
478.0,479.70001220703125,477.2300109863281,479.6400146484375,183351,2024-09-17 18:30:00+00:00
479.5,481.5400085449219,478.9700012207031,481.260009765625,240921,2024-09-17 19:30:00+00:00
483.7799987792969,483.7799987792969,479.1400146484375,480.3500061035156,69997,2024-09-18 13:30:00+00:00
480.3299865722656,482.19000244140625,478.135009765625,479.3399963378906,82145,2024-09-18 14:30:00+00:00
478.9100036621094,479.4100036621094,477.8900146484375,479.0199890136719,54353,2024-09-18 15:30:00+00:00
478.5299987792969,479.5,478.1199951171875,478.8800048828125,57761,2024-09-18 16:30:00+00:00
478.6199951171875,482.30999755859375,476.42999267578125,476.55999755859375,95739,2024-09-18 17:30:00+00:00
476.05999755859375,478.3575134277344,475.8999938964844,477.260009765625,133612,2024-09-18 18:30:00+00:00
477.54998779296875,478.0400085449219,473.75,474.1600036621094,159272,2024-09-18 19:30:00+00:00
477.70001220703125,479.05999755859375,476.2677917480469,478.1700134277344,121086,2024-09-19 13:30:00+00:00
478.69000244140625,482.0,478.6099853515625,481.4599914550781,81183,2024-09-19 14:30:00+00:00
481.6400146484375,481.8399963378906,478.25,479.29998779296875,81762,2024-09-19 15:30:00+00:00
